time,tag,camera,x,y
1639758590.832,4,2,2.17,5.681
1639758590.832,5,2,3.058,6.46
1639758590.865,4,2,2.17,5.689
1639758590.865,5,2,3.051,6.46
1639758590.898,4,2,2.169,5.697
1639758590.898,5,2,3.044,6.46
1639758590.932,4,2,2.168,5.706
1639758590.932,5,2,3.036,6.46
1639758590.967,4,2,2.167,5.714
1639758590.967,5,2,3.028,6.46
1639758591.001,4,2,2.167,5.721
1639758591.001,5,2,3.02,6.46
1639758591.035,4,2,2.167,5.729
1639758591.035,5,2,3.011,6.46
1639758591.068,4,2,2.167,5.736
1639758591.068,5,2,3.003,6.459
1639758591.101,4,2,2.168,5.744
1639758591.101,5,2,2.996,6.459
1639758591.135,4,2,2.168,5.752
1639758591.135,5,2,2.987,6.459
1639758591.17,4,2,2.167,5.761
1639758591.17,5,2,2.981,6.46
1639758591.202,4,2,2.167,5.769
1639758591.202,5,2,2.973,6.46
1639758591.236,4,2,2.167,5.778
1639758591.236,5,2,2.965,6.461
1639758591.27,4,2,2.167,5.786
1639758591.27,5,2,2.958,6.461
1639758591.303,4,2,2.166,5.794
1639758591.303,5,2,2.95,6.462
1639758591.338,4,2,2.166,5.802
1639758591.338,5,2,2.941,6.461
1639758591.371,4,2,2.166,5.81
1639758591.371,5,2,2.932,6.462
1639758591.404,4,2,2.166,5.818
1639758591.404,5,2,2.922,6.46
1639758591.439,4,2,2.166,5.827
1639758591.439,5,2,2.925,6.461
1639758591.472,4,2,2.165,5.837
1639758591.472,5,2,2.927,6.46
1639758591.506,4,2,2.164,5.845
1639758591.506,5,2,2.928,6.461
1639758591.539,4,2,2.165,5.853
1639758591.539,5,2,2.929,6.46
1639758591.572,4,2,2.164,5.861
1639758591.572,5,2,2.928,6.461
1639758591.607,4,2,2.163,5.87
1639758591.607,5,2,2.928,6.461
1639758591.64,4,2,2.164,5.877
1639758591.64,5,2,2.928,6.461
1639758591.675,4,2,2.163,5.885
1639758591.675,5,2,2.928,6.461
1639758591.708,4,2,2.163,5.894
1639758591.708,5,2,2.928,6.461
1639758591.741,4,2,2.163,5.903
1639758591.741,5,2,2.928,6.461
1639758591.775,4,2,2.163,5.911
1639758591.775,5,2,2.928,6.461
1639758591.808,4,2,2.162,5.92
1639758591.808,5,2,2.928,6.461
1639758591.842,4,2,2.162,5.929
1639758591.842,5,2,2.928,6.461
1639758591.877,4,2,2.162,5.938
1639758591.877,5,2,2.928,6.461
1639758591.911,4,2,2.161,5.946
1639758591.911,5,2,2.928,6.461
1639758591.945,4,2,2.161,5.955
1639758591.945,5,2,2.928,6.461
1639758591.977,4,2,2.16,5.963
1639758591.977,5,2,2.928,6.461
1639758592.012,4,2,2.161,5.971
1639758592.012,5,2,2.928,6.461
1639758592.045,4,2,2.16,5.979
1639758592.045,5,2,2.928,6.461
1639758592.079,4,2,2.159,5.987
1639758592.079,5,2,2.928,6.461
1639758592.113,4,2,2.159,5.995
1639758592.113,5,2,2.928,6.461
1639758592.147,4,2,2.158,6.003
1639758592.147,5,2,2.928,6.46
1639758592.181,4,2,2.158,6.009
1639758592.181,5,2,2.928,6.461
1639758592.215,4,2,2.158,6.017
1639758592.215,5,2,2.928,6.461
1639758592.249,4,2,2.157,6.025
1639758592.249,5,2,2.928,6.461
1639758592.283,4,2,2.157,6.033
1639758592.283,5,2,2.928,6.461
1639758592.315,4,2,2.157,6.041
1639758592.315,5,2,2.928,6.461
1639758592.348,4,2,2.157,6.05
1639758592.348,5,2,2.928,6.461
1639758592.383,4,2,2.157,6.059
1639758592.383,5,2,2.928,6.461
1639758592.417,4,2,2.157,6.068
1639758592.417,5,2,2.928,6.461
1639758592.451,4,2,2.156,6.076
1639758592.451,5,2,2.928,6.461
1639758592.484,4,2,2.156,6.085
1639758592.484,5,2,2.928,6.461
1639758592.518,4,2,2.155,6.104
1639758592.518,5,2,2.928,6.461
1639758592.552,4,2,2.154,6.112
1639758592.552,5,2,2.928,6.461
1639758592.592,4,2,2.154,6.121
1639758592.592,5,2,2.928,6.461
1639758592.626,4,2,2.153,6.13
1639758592.626,5,2,2.928,6.461
1639758592.658,4,2,2.153,6.138
1639758592.658,5,2,2.928,6.461
1639758592.692,4,2,2.152,6.145
1639758592.692,5,2,2.928,6.461
1639758592.727,4,2,2.152,6.153
1639758592.727,5,2,2.928,6.461
1639758592.76,4,2,2.152,6.16
1639758592.76,5,2,2.928,6.461
1639758592.793,4,2,2.151,6.168
1639758592.793,5,2,2.928,6.461
1639758592.827,4,2,2.151,6.176
1639758592.827,5,2,2.928,6.461
1639758592.86,4,2,2.151,6.183
1639758592.86,5,2,2.928,6.461
1639758592.895,4,2,2.151,6.192
1639758592.895,5,2,2.928,6.461
1639758592.929,4,2,2.151,6.2
1639758592.929,5,2,2.928,6.461
1639758592.963,4,2,2.151,6.208
1639758592.963,5,2,2.928,6.461
1639758592.996,4,2,2.151,6.217
1639758592.996,5,2,2.928,6.461
1639758593.03,4,2,2.15,6.225
1639758593.03,5,2,2.928,6.461
1639758593.065,4,2,2.15,6.232
1639758593.065,5,2,2.928,6.461
1639758593.098,4,2,2.15,6.241
1639758593.098,5,2,2.928,6.461
1639758593.132,4,2,2.149,6.25
1639758593.132,5,2,2.928,6.461
1639758593.166,4,2,2.149,6.258
1639758593.166,5,2,2.928,6.461
