time,tag,camera,x,y
1642260641398,5,2,1.823,6.465
1642260641449,4,2,2.183,5.791
1642260641449,5,2,1.817,6.465
1642260641499,4,2,2.183,5.791
1642260641499,5,2,1.803,6.464
1642260641546,4,2,2.183,5.791
1642260641546,5,2,1.789,6.464
1642260641601,4,2,2.183,5.791
1642260641601,5,2,1.782,6.465
1642260641672,4,2,2.183,5.791
1642260641672,5,2,1.775,6.465
1642260641732,4,2,2.183,5.791
1642260641732,5,2,1.762,6.465
1642260641798,4,2,2.183,5.791
1642260641798,5,2,1.75,6.465
1642260641848,4,2,2.183,5.791
1642260641848,5,2,1.737,6.465
1642260641893,4,2,2.183,5.791
1642260641893,5,2,1.726,6.465
1642260641960,4,2,2.183,5.791
1642260641960,5,2,1.72,6.465
1642260642022,4,2,2.183,5.791
1642260642022,5,2,1.705,6.464
1642260642085,4,2,2.183,5.791
1642260642085,5,2,1.691,6.463
1642260642149,4,2,2.183,5.791
1642260642149,5,2,1.677,6.463
1642260642216,4,2,2.183,5.791
1642260642216,5,2,1.663,6.463
1642260642291,4,2,2.183,5.791
1642260642291,5,2,1.651,6.463
1642260642347,4,2,2.183,5.791
1642260642347,5,2,1.638,6.463
1642260642407,4,2,2.183,5.791
1642260642407,5,2,1.625,6.463
1642260642479,4,2,2.183,5.791
1642260642479,5,2,1.619,6.463
1642260642541,4,2,2.183,5.791
1642260642541,5,2,1.605,6.463
1642260642612,4,2,2.183,5.791
1642260642612,5,2,1.584,6.464
1642260642662,4,2,2.183,5.791
1642260642662,5,2,1.578,6.463
1642260642709,4,2,2.183,5.791
1642260642709,5,2,1.559,6.462
1642260642767,4,2,2.183,5.791
1642260642767,5,2,1.554,6.462
1642260642818,4,2,2.183,5.791
1642260642818,5,2,1.548,6.462
1642260642879,4,2,2.183,5.791
1642260642879,5,2,1.537,6.462
1642260642936,4,2,2.183,5.791
1642260642936,5,2,1.524,6.461
1642260642991,4,2,2.183,5.791
1642260642991,5,2,1.518,6.461
1642260643038,4,2,2.183,5.791
1642260643038,5,2,1.505,6.46
1642260643092,4,2,2.183,5.791
1642260643092,5,2,1.491,6.461
1642260643145,4,2,2.183,5.791
1642260643145,5,2,1.483,6.46
1642260643200,4,2,2.183,5.791
1642260643200,5,2,1.468,6.461
1642260643248,4,2,2.183,5.791
1642260643248,5,2,1.454,6.461
1642260643293,4,2,2.183,5.791
1642260643293,5,2,1.447,6.461
1642260643342,4,2,2.183,5.791
1642260643342,5,2,1.433,6.461
1642260643391,4,2,2.183,5.791
1642260643391,5,2,1.427,6.461
1642260643448,4,2,2.183,5.791
1642260643448,5,2,1.419,6.461
1642260643507,4,2,2.183,5.791
1642260643507,5,2,1.406,6.46
1642260643560,4,2,2.183,5.791
1642260643560,5,2,1.391,6.459
1642260643614,4,2,2.183,5.791
1642260643614,5,2,1.384,6.459
1642260643663,4,2,2.183,5.791
1642260643663,5,2,1.37,6.459
1642260643714,4,2,2.183,5.791
1642260643714,5,2,1.357,6.459
