time,tag,camera,x,y
1639758898.843,4,1,2.139,6.961
1639758898.855,4,2,2.158,6.937
1639758898.855,5,2,2.913,6.475
1639758898.88,4,1,2.139,6.961
1639758898.889,4,2,2.158,6.937
1639758898.889,5,2,2.913,6.475
1639758898.917,4,1,2.139,6.962
1639758898.931,4,2,2.158,6.937
1639758898.931,5,2,2.913,6.475
1639758898.954,4,1,2.139,6.962
1639758898.973,4,2,2.158,6.937
1639758898.973,5,2,2.913,6.475
1639758898.991,4,1,2.139,6.961
1639758899.014,4,2,2.158,6.937
1639758899.014,5,2,2.913,6.475
1639758899.028,4,1,2.139,6.962
1639758899.049,4,2,2.158,6.937
1639758899.049,5,2,2.913,6.475
1639758899.066,4,1,2.139,6.961
1639758899.09,4,2,2.158,6.937
1639758899.09,5,2,2.913,6.475
1639758899.102,4,1,2.139,6.962
1639758899.125,4,2,2.158,6.937
1639758899.125,5,2,2.913,6.475
1639758899.139,4,1,2.139,6.961
1639758899.167,4,2,2.158,6.937
1639758899.167,5,2,2.913,6.475
1639758899.177,4,1,2.139,6.961
1639758899.207,4,2,2.158,6.937
1639758899.207,5,2,2.913,6.475
1639758899.215,4,1,2.139,6.962
1639758899.249,4,2,2.158,6.937
1639758899.249,5,2,2.913,6.475
1639758899.253,4,1,2.139,6.961
1639758899.284,4,2,2.158,6.937
1639758899.284,5,2,2.913,6.475
1639758899.292,4,1,2.139,6.961
1639758899.33,4,1,2.139,6.961
1639758899.326,4,2,2.158,6.937
1639758899.326,5,2,2.913,6.475
1639758899.367,4,1,2.139,6.961
1639758899.368,4,2,2.158,6.937
1639758899.368,5,2,2.913,6.475
1639758899.406,4,1,2.139,6.962
1639758899.411,4,2,2.158,6.937
1639758899.411,5,2,2.913,6.475
1639758899.444,4,1,2.139,6.962
1639758899.446,4,2,2.158,6.937
1639758899.446,5,2,2.913,6.475
1639758899.481,4,1,2.139,6.961
1639758899.488,4,2,2.158,6.937
1639758899.488,5,2,2.913,6.475
1639758899.517,4,1,2.139,6.961
